delta
0.01577615737915039
0.018136978149414062
0.012131929397583008
0.018471956253051758
0.019960880279541016
0.018187999725341797
0.016160964965820312
0.016263961791992188
0.017729997634887695
0.014874935150146484
0.01725292205810547
0.017406940460205078
0.014990091323852539
0.017163991928100586
0.01700592041015625
0.015969038009643555
0.021911144256591797
0.018764972686767578
0.016064882278442383
0.017169952392578125
0.018503189086914062
0.014708995819091797
0.018298864364624023
0.016477108001708984
0.01792311668395996
0.02071690559387207
0.02061295509338379
0.015342950820922852
0.016061067581176758
0.018057823181152344
0.017587900161743164
0.01637411117553711
0.016861915588378906
0.018260955810546875
0.014534950256347656
0.016922950744628906
0.01660919189453125
0.017368078231811523
0.01834702491760254
0.01967597007751465
0.01766180992126465
0.015411138534545898
0.017271041870117188
0.016387939453125
0.016138076782226562
0.0156400203704834
0.017297983169555664
0.014847993850708008
0.013525009155273438
0.01930093765258789
0.017232179641723633
0.012933015823364258
0.015569210052490234
0.012235879898071289
0.017722129821777344
0.013830900192260742
0.017574071884155273
0.018141984939575195
0.016972064971923828
0.01730489730834961
0.014793872833251953
0.017158985137939453
0.016907930374145508
0.018583059310913086
0.017290115356445312
0.01759195327758789
0.012753963470458984
0.01518702507019043
0.020036935806274414
0.013309955596923828
0.015191078186035156
0.02024102210998535
0.01779913902282715
0.01849079132080078
0.014632940292358398
0.016263961791992188
0.013679027557373047
0.015700101852416992
0.015141963958740234
0.020239830017089844
0.01541900634765625
0.01831793785095215
0.012368917465209961
0.01884007453918457
0.019823789596557617
0.01783013343811035
0.021466970443725586
0.018870115280151367
0.014938831329345703
0.015789031982421875
0.018522977828979492
0.019273996353149414
0.014134883880615234
0.017534971237182617
0.022867918014526367
0.013394832611083984
0.021850109100341797
0.017553091049194336
0.016378164291381836
0.014517068862915039
0.01694202423095703
0.02152705192565918
0.022919893264770508
0.0155181884765625
0.015650033950805664
0.014685869216918945
0.017184019088745117
0.0195920467376709
0.02128291130065918
0.018473148345947266
0.02364182472229004
0.01974201202392578
0.015755176544189453
0.015290021896362305
0.016680002212524414
0.01657700538635254
0.017861127853393555
0.015318155288696289
0.020743846893310547
0.01997089385986328
0.014970064163208008
0.01622796058654785
0.013675928115844727
0.014513015747070312
0.02296900749206543
0.019240140914916992
0.014988899230957031
0.017110109329223633
0.016196012496948242
0.014259099960327148
0.015308856964111328
0.013878107070922852
0.015268087387084961
0.015310049057006836
0.01520085334777832
0.023344039916992188
0.0177309513092041
0.020746946334838867
0.01781296730041504
0.016045093536376953
0.018424034118652344
0.015098094940185547
0.01907205581665039
0.028150081634521484
0.016916990280151367
0.020659923553466797
0.014523983001708984
0.01624298095703125
0.018229007720947266
0.016673803329467773
0.018340110778808594
0.01930093765258789
0.014994144439697266
0.016022920608520508
0.01846790313720703
0.013257026672363281
0.012291908264160156
0.017253875732421875
0.01659989356994629
0.016026020050048828
0.018578052520751953
0.01720404624938965
0.017098188400268555
0.0164029598236084
0.01910710334777832
0.016303062438964844
0.0159759521484375
0.017729997634887695
0.016777992248535156
0.020895004272460938
0.018913984298706055
0.015345096588134766
0.017184019088745117
0.016518115997314453
0.015588998794555664
0.01390218734741211
0.01816082000732422
0.014446020126342773
0.012206077575683594
0.01711106300354004
0.018998146057128906
0.015569925308227539
0.018340110778808594
0.015429973602294922
0.021790027618408203
0.011905908584594727
0.015128135681152344
0.016376018524169922
0.01663804054260254
0.015782833099365234
0.013012886047363281
0.018841028213500977
0.013180017471313477
0.014887809753417969
0.014003992080688477
0.0126190185546875
0.015249967575073242
0.016688108444213867
0.020064115524291992
0.01299905776977539
0.019215106964111328
0.01635599136352539
0.014714956283569336
0.02248692512512207
0.020190000534057617
0.016798019409179688
0.0169219970703125
0.013485193252563477
0.0194699764251709
0.014484167098999023
0.012451887130737305
0.01281595230102539
0.012720823287963867
0.013673067092895508
0.018162965774536133
0.013576984405517578
0.013548135757446289
0.014794111251831055
0.018259048461914062
0.024183988571166992
0.01695108413696289
0.024125099182128906
0.0179901123046875
0.015091896057128906
0.016062021255493164
0.013341903686523438
0.020596981048583984
0.02021002769470215
0.017843008041381836
0.014944076538085938
0.013869047164916992
0.019659996032714844
0.012942790985107422
0.012961864471435547
0.02163100242614746
0.015007972717285156
0.02356410026550293
0.014248132705688477
0.01540994644165039
0.017431974411010742
0.016525983810424805
0.016737937927246094
0.013824939727783203
0.015398979187011719
0.022881031036376953
0.01848602294921875
0.012866020202636719
0.013036966323852539
0.016822099685668945
0.016991138458251953
0.01609492301940918
0.01624298095703125
0.01697707176208496
0.0165250301361084
0.015609025955200195
0.012582063674926758
0.018574953079223633
0.019052982330322266
0.015948057174682617
0.01237797737121582
0.01937699317932129
0.01654815673828125
0.015218973159790039
0.013854026794433594
0.01824188232421875
0.012507200241088867
0.012275934219360352
0.014961004257202148
0.017472028732299805
0.24351906776428223
0.1699979305267334
0.01427912712097168
0.013888120651245117
0.01768803596496582
0.017503023147583008
0.01874995231628418
0.015205860137939453
0.02067399024963379
0.018748044967651367
0.012620925903320312
0.017225027084350586
0.01910686492919922
0.020190954208374023
0.01873302459716797
0.012495994567871094
0.01458883285522461
0.019125938415527344
0.015971899032592773
0.014394998550415039
0.015151023864746094
0.019068002700805664
0.015604972839355469
0.016323089599609375
0.017094850540161133
0.017228126525878906
0.014905929565429688
0.016733884811401367
0.01390218734741211
0.013904094696044922
0.016566038131713867
0.013143062591552734
0.014008045196533203
0.014452934265136719
0.01771402359008789
0.014883995056152344
0.01527094841003418
0.013915061950683594
0.026098012924194336
0.013170957565307617
0.015254020690917969
0.01678299903869629
0.015494108200073242
0.012758970260620117
0.016450881958007812
0.015928983688354492
0.01654195785522461
0.013165950775146484
0.015539884567260742
0.01844000816345215
0.013931989669799805
0.012670040130615234
0.016904830932617188
0.01473093032836914
0.0192110538482666
0.020164012908935547
0.015002012252807617
0.01731586456298828
0.017898082733154297
0.014573812484741211
0.02055191993713379
0.01546788215637207
0.014362096786499023
0.014326810836791992
0.015196084976196289
0.013559103012084961
0.014301776885986328
0.02125096321105957
0.01877307891845703
0.017236948013305664
0.016605854034423828
0.018384933471679688
0.016685009002685547
0.023852109909057617
0.015190839767456055
0.01711416244506836
0.0200350284576416
0.016689062118530273
0.01805710792541504
0.013355016708374023
0.013765096664428711
0.018104076385498047
0.019312143325805664
0.020985126495361328
0.021708011627197266
0.01703190803527832
0.017715930938720703
0.013489007949829102
0.016597986221313477
0.015259027481079102
0.014951944351196289
0.01801919937133789
0.01568913459777832
0.014037132263183594
0.015105009078979492
0.015066146850585938
0.015027046203613281
0.014862060546875
0.016080141067504883
0.018082857131958008
0.015802860260009766
0.015346050262451172
0.014680147171020508
0.01564812660217285
0.01710987091064453
0.01701807975769043
0.01984715461730957
0.019639015197753906
0.015537023544311523
0.016195058822631836
0.015043973922729492
0.018342018127441406
0.013134002685546875
0.014818906784057617
0.014200925827026367
0.014883995056152344
0.012727022171020508
0.012134075164794922
0.01264500617980957
0.015435934066772461
0.013523101806640625
0.014681816101074219
0.019089937210083008
0.015863895416259766
0.022343873977661133
0.013050079345703125
0.014081001281738281
0.0181121826171875
0.02183699607849121
0.01767897605895996
0.015336990356445312
0.013145923614501953
0.0218050479888916
0.020628929138183594
0.017926931381225586
0.018230915069580078
0.01595592498779297
0.015074968338012695
0.01644611358642578
0.01817798614501953
0.015371084213256836
0.018841028213500977
0.01776719093322754
0.022891998291015625
0.01442718505859375
0.015460014343261719
0.013695001602172852
0.016510963439941406
0.014190196990966797
0.014946937561035156
0.015630006790161133
0.01754593849182129
0.02596282958984375
0.01858806610107422
0.016756772994995117
0.01633000373840332
0.02004408836364746
0.014039993286132812
0.019593000411987305
0.01506495475769043
0.016324996948242188
0.01847982406616211
0.025712013244628906
0.022305011749267578
0.015887022018432617
0.015238046646118164
0.01416015625
0.018028974533081055
0.013073921203613281
0.016253948211669922
0.019928932189941406
0.015774965286254883
0.013251781463623047
0.02446579933166504
0.015309810638427734
0.015803098678588867
0.015125036239624023
0.01868414878845215
0.016548871994018555
0.015722036361694336
0.015779972076416016
0.016453027725219727
0.014773130416870117
0.017395973205566406
0.01766800880432129
0.015402793884277344
0.018027067184448242
0.01612687110900879
0.01722407341003418
0.019306182861328125
0.018754959106445312
0.01903510093688965
0.017965078353881836
0.012818098068237305
0.022510051727294922
0.017312049865722656
0.019498825073242188
0.018629074096679688
0.013854026794433594
0.01818704605102539
0.0155029296875
0.015169143676757812
0.018821001052856445
0.014996051788330078
0.014436006546020508
0.0246279239654541
0.025050878524780273
0.015208005905151367
0.01368403434753418
0.04186606407165527
0.01250600814819336
0.012047052383422852
0.014316082000732422
0.016569852828979492
0.014091014862060547
0.021430015563964844
0.013077020645141602
0.021420955657958984
0.014270782470703125
0.016041040420532227
0.014597892761230469
0.015291929244995117
0.014441967010498047
0.015002965927124023
0.019372940063476562
0.01992011070251465
0.020210981369018555
0.01813793182373047
0.016149044036865234
0.016618967056274414
0.014178991317749023
0.016881942749023438
0.019583940505981445
0.02100205421447754
0.014183998107910156
0.014723062515258789
0.017743825912475586
0.016655921936035156
0.017509937286376953
0.016429901123046875
0.017735004425048828
0.01914215087890625
0.017763853073120117
0.025881052017211914
0.02092599868774414
0.015781164169311523
0.015468835830688477
0.01253509521484375
0.01573491096496582
0.025031089782714844
0.01454305648803711
0.017120838165283203
0.018198013305664062
0.015924930572509766
0.014019012451171875
0.016655921936035156
0.022774934768676758
0.014989852905273438
0.0192110538482666
0.025072097778320312
0.014616012573242188
0.01820087432861328
0.014817953109741211
0.01965785026550293
0.018603086471557617
0.02119588851928711
0.019217967987060547
0.0207979679107666
0.02030205726623535
0.19746804237365723
0.015424966812133789
0.015568017959594727
0.017581939697265625
0.01612401008605957
0.01524209976196289
0.012782096862792969
0.013222932815551758
0.014155149459838867
0.01858687400817871
0.014736175537109375
0.01907205581665039
0.014391899108886719
0.019362926483154297
0.01822495460510254
0.019156217575073242
0.014813899993896484
0.01586008071899414
0.018108129501342773
0.015072107315063477
0.012972831726074219
0.021770954132080078
0.015681028366088867
0.014462947845458984
0.018467187881469727
0.01841115951538086
0.012246131896972656
0.01921391487121582
0.01646590232849121
0.014277219772338867
0.017518997192382812
0.013057947158813477
0.017145156860351562
0.021532058715820312
0.023195981979370117
0.014924049377441406
0.015876054763793945
0.015928983688354492
0.014243841171264648
0.020455121994018555
0.013408899307250977
0.015605926513671875
0.01586318016052246
0.015080928802490234
0.016021013259887695
0.019511938095092773
0.017848968505859375
0.019647836685180664
0.015119791030883789
0.015308141708374023
0.01698899269104004
0.015969038009643555
0.0229032039642334
0.016115903854370117
0.021327972412109375
0.021151065826416016
0.015742063522338867
0.012362003326416016
0.014638900756835938
0.017124176025390625
0.015471935272216797
0.014078140258789062
0.013244152069091797
0.015136957168579102
0.012579917907714844
0.017104148864746094
0.01607513427734375
0.015130996704101562
0.0169370174407959
0.0181121826171875
0.015073776245117188
0.015938997268676758
0.012451887130737305
0.016817092895507812
0.015408992767333984
0.01848292350769043
0.016643047332763672
0.018218994140625
0.01712799072265625
0.01603412628173828
